type,NP_mean,NP_sd,CP_mean,CP_sd,NP_L,CP_L,Sample,Amp 28,Amp 44,"d15N (permil, vs AIR)","d13C (permil, vs VPDB)",NP,CP,MS_notes,tray,site,species,my_rep,UID,cycle,max_length,details
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-G.aff-4,3392,3213,15.95903870021217,-24.59473168147973,11.11,37.62,NA,Terrg 21-41.xlsx,EMC,G.aff,4,EMC-fi-G.aff-4,2020-05-20,34,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-G.aff-5,3178,3118,11.43230351216924,-21.997542332306224,12.54,43.95,NA,Terrg 21-41.xlsx,EMC,G.aff,5,EMC-fi-G.aff-5,2020-05-20,26,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.meg-1,3631,3547,14.250703941330576,-22.123311737797692,12.1,42.28,NA,Terrg 21-41.xlsx,EMC,L.meg,1,EMC-fi-L.meg-1,2020-05-20,25,"""juvenile sunfish"""
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.meg-2,3666,3372,17.07815381889093,-26.749171822703573,13.55,45.24,NA,Terrg 21-41.xlsx,EMC,L.meg,2,EMC-fi-L.meg-2,2020-05-20,79,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-H.cya-1,3669,3329,15.658395914511406,-25.203128399101082,14.31,46.73,NA,Terrg 21-41.xlsx,AR,H.cya,1,AR-fi-H.cya-1,2020-05-20,210,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-H.cya-2,3204,3554,16.595516570943218,-24.314562436726362,13.24,43.84,NA,Terrg 21-41.xlsx,AR,H.cya,2,AR-fi-H.cya-2,2020-05-20,112,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-H.cya-3,4105,3739,16.81672530958592,-24.10699179189084,13.86,44.96,NA,Terrg 21-41.xlsx,AR,H.cya,3,AR-fi-H.cya-3,2020-05-20,85,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-H.cya-4,3777,3517,18.129900821710326,-27.034453644915942,13.61,45.64,NA,Terrg 21-41.xlsx,AR,H.cya,4,AR-fi-H.cya-4,2020-05-20,45,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.mac-1,3990,3592,17.09725820995553,-24.754244098200623,14.14,46.31,NA,Terrg 21-41.xlsx,AR,L.mac,1,AR-fi-L.mac-1,2020-05-20,122,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.mac-2,3520,3175,16.98564834636762,-23.603914169924956,14,46.09,NA,Terrg 21-41.xlsx,AR,L.mac,2,AR-fi-L.mac-2,2020-05-20,78,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.mac-3,4371,3945,17.84333495574137,-25.32889780459255,13.91,46.04,NA,Terrg 21-41.xlsx,AR,L.mac,3,AR-fi-L.mac-3,2020-05-20,50,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.mac-4,3822,3518,18.031362383587666,-26.22359885991807,12.86,42.92,NA,Terrg 21-41.xlsx,AR,L.mac,4,AR-fi-L.mac-4,2020-05-20,48,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.mac-5,3540,3252,20.079554204565778,-27.15408795745661,13.81,46.01,NA,Terrg 21-41.xlsx,AR,L.mac,5,AR-fi-L.mac-5,2020-05-20,45,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.mac-6,3522,3248,17.44817570898418,-25.975127595410527,14.17,47.02,NA,Terrg 21-41.xlsx,AR,L.mac,6,AR-fi-L.mac-6,2020-05-20,50,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.mac-7,3852,3629,20.258532184013053,-27.433234686718173,13.57,45.89,NA,Terrg 21-41.xlsx,AR,L.mac,7,AR-fi-L.mac-7,2020-05-20,38,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.mac-8,4018,3739,19.190697272928738,-30.816738449086337,13.9,46.61,NA,Terrg 21-41.xlsx,AR,L.mac,8,AR-fi-L.mac-8,2020-05-20,35,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.cya-1,3815,4146,18.843801750966318,-27.18987599966963,14.22,46.22,NA,Terrg 21-41.xlsx,AR,L.cya,1,AR-fi-L.cya-1,2020-05-20,90,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.meg-1,3311,3015,17.451192191783854,-24.015987913120597,13.72,45.48,NA,Terrg 21-41.xlsx,AR,L.meg,1,AR-fi-L.meg-1,2020-05-20,86,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.meg-2,3792,3432,17.160604348748667,-24.393296129595015,14.11,45.94,NA,Terrg 21-41.xlsx,AR,L.meg,2,AR-fi-L.meg-2,2020-05-20,91,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.meg-3,3709,3401,19.37168624090913,-27.793160139831983,13.78,45.79,NA,Terrg 21-41.xlsx,AR,L.meg,3,AR-fi-L.meg-3,2020-05-20,77,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.meg-4,3651,4076,19.046911592810982,-27.89950175097924,13.84,46.64,NA,Terrg 21-41.xlsx,AR,L.meg,4,AR-fi-L.meg-4,2020-05-20,53,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.meg-5,3368,3138,18.662812782985924,-27.86064616229082,14.04,47.01,NA,Terrg 21-41.xlsx,AR,L.meg,5,AR-fi-L.meg-5,2020-05-20,63,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.meg-6,4319,3921,18.851845705098782,-26.357548389343947,13.88,45.83,NA,Terrg 21-41.xlsx,AR,L.meg,6,AR-fi-L.meg-6,2020-05-20,55,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.meg-7,2788,2568,18.63365344925575,-27.570251762619456,10.63,35.32,NA,Terrg 21-41.xlsx,AR,L.meg,7,AR-fi-L.meg-7,2020-05-20,54,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.meg-8,3608,3278,18.00320854412405,-25.34321302147776,13.67,45.22,NA,Terrg 21-41.xlsx,AR,L.meg,8,AR-fi-L.meg-8,2020-05-20,52,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.meg-9,4221,4688,19.45514226503342,-26.418899318851985,13.8,46.01,NA,Terrg 21-41.xlsx,AR,L.meg,9,AR-fi-L.meg-9,2020-05-20,38,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-L.gul-1,3603,3168,17.000730760365986,-24.007807789186188,13.35,42.93,NA,Terrg 21-41.xlsx,AR,L.gul,1,AR-fi-L.gul-1,2020-05-20,120,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-C.lut-1,3089,3051,17.10128018702176,-24.725613664430206,12.98,46.1,NA,Terrg 21-41.xlsx,AR,C.lut,1,AR-fi-C.lut-1,2020-05-20,43,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-C.lut-2,3524,3731,16.580434156944854,-26.169405538852637,11.35,43.62,NA,Terrg 21-41.xlsx,AR,C.lut,2,AR-fi-C.lut-2,2020-05-20,38,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-C.lut-3,3160,3052,21.476185740814472,-29.61937280818784,12.92,45.09,NA,Terrg 21-41.xlsx,AR,C.lut,3,AR-fi-C.lut-3,2020-05-20,35,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-C.lut-4,3868,3735,17.640225113896705,-25.73585897032919,12.53,44.48,NA,Terrg 21-41.xlsx,AR,C.lut,4,AR-fi-C.lut-4,2020-05-20,40,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-C.lut-5,4046,3898,17.77998881694823,-26.4505972990978,12.98,45.71,NA,Terrg 21-41.xlsx,AR,C.lut,5,AR-fi-C.lut-5,2020-05-20,38,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-C.lut-6,3235,3359,16.656851721203243,-26.950607374588294,11.19,41.58,NA,Terrg 21-41.xlsx,AR,C.lut,6,AR-fi-C.lut-6,2020-05-20,38,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-C.lut-7,3302,3282,16.135000196859774,-24.477142399922656,12.38,44.38,NA,Terrg 21-41.xlsx,AR,C.lut,7,AR-fi-C.lut-7,2020-05-20,45,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-C.lut-8,3214,3293,17.34561529379529,-27.191921030653234,12.88,47.74,NA,Terrg 21-41.xlsx,AR,C.lut,8,AR-fi-C.lut-8,2020-05-20,48,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-C.lut-9,3786,3769,17.89562065760237,-27.97414538188069,13.45,48.84,NA,Terrg 21-41.xlsx,AR,C.lut,9,AR-fi-C.lut-9,2020-05-20,38,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-C.lut-10,3937,4048,21.26804842763702,-29.462927937942347,12.8,47.68,NA,Terrg 21-41.xlsx,AR,C.lut,10,AR-fi-C.lut-10,2020-05-20,35,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-I.pun-1,4390,3933,16.620768170204407,-24.816600257008478,13.98,46.19,NA,Terrg 21-42.xlsx,AR,I.pun,1,AR-fi-I.pun-1,2020-05-20,120,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-P.cla-1,3897,3360,14.7561060238025,-24.873892215641824,13.9,44.69,NA,Terrg 21-42.xlsx,AR,P.cla,1,AR-fi-P.cla-1,2020-05-20,91,"""Faxonius spp"""
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,AR-fi-P.cla-2,4199,3778,13.85852959352476,-24.165927298244014,13.67,45.7,NA,Terrg 21-42.xlsx,AR,P.cla,2,AR-fi-P.cla-2,2020-05-20,49,"""Faxonius spp"""
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-D.mac-1,3837,4025,15.402844596460534,-28.408601449181482,14.65,47.11,NA,Terrg 21-42.xlsx,MR,D.mac,1,MR-fi-D.mac-1,2020-05-20,390,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-M.cep-1,3436,2867,10.64397696836621,-33.454386091675715,14.8,46.31,NA,Terrg 21-42.xlsx,MR,M.cep,1,MR-fi-M.cep-1,2020-05-20,315,168-315
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-M.cep-2,3695,3766,11.762169827634777,-33.32547918475068,14.84,46.5,NA,Terrg 21-42.xlsx,MR,M.cep,2,MR-fi-M.cep-2,2020-05-20,315,168-315
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-M.cep-3,3235,3303,11.782317446720695,-32.04971003446879,13.69,42.97,NA,Terrg 21-42.xlsx,MR,M.cep,3,MR-fi-M.cep-3,2020-05-20,315,168-315
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-M.cep-4,3316,2786,10.211810538973223,-33.8093916210645,14.29,44.69,NA,Terrg 21-42.xlsx,MR,M.cep,4,MR-fi-M.cep-4,2020-05-20,315,168-315
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-M.cep-5,3925,3255,10.645991730274803,-29.092012670022143,15,46.26,NA,Terrg 21-42.xlsx,MR,M.cep,5,MR-fi-M.cep-5,2020-05-20,315,168-315
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-L.ocu-1,3950,3345,14.987803643290583,-27.839774145607517,14.87,47.01,NA,Terrg 21-42.xlsx,MR,L.ocu,1,MR-fi-L.ocu-1,2020-05-20,"NA",NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-L.mac-1,4481,3716,15.074438405360038,-28.861821764798865,14.61,45.57,NA,Terrg 21-42.xlsx,MR,L.mac,1,MR-fi-L.mac-1,2020-05-20,140,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-L.mac-2,3994,3336,14.05799102247537,-32.00264878273425,14.65,45.67,NA,Terrg 21-42.xlsx,MR,L.mac,2,MR-fi-L.mac-2,2020-05-20,113,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-L.mac-1,3790,3215,11.666468636976655,-32.05687152929795,15.5,49.15,NA,Terrg 21-42.xlsx,MR,L.mac,1,MR-fi-L.mac-1,2020-05-20,49,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-L.mac-2,3706,3133,12.288022685777289,-32.14587867931762,14.41,45.36,NA,Terrg 21-42.xlsx,MR,L.mac,2,MR-fi-L.mac-2,2020-05-20,58,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-L.mac-3,4201,4249,12.311192447726098,-30.992878011821475,14.71,45.86,NA,Terrg 21-42.xlsx,MR,L.mac,3,MR-fi-L.mac-3,2020-05-20,60,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-L.cya-1,4353,3594,13.925016736508296,-33.63240039171505,15.13,47.43,NA,Terrg 21-42.xlsx,MR,L.cya,1,MR-fi-L.cya-1,2020-05-20,91,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-L.cya-2,3668,3733,12.394805066932665,-29.208642728668604,14.71,46.02,NA,Terrg 21-42.xlsx,MR,L.cya,2,MR-fi-L.cya-2,2020-05-20,103,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-L.gul-1,4126,3536,14.228238403751394,-32.15713245690631,14.94,47.19,NA,Terrg 21-42.xlsx,MR,L.gul,1,MR-fi-L.gul-1,2020-05-20,125,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-H.cya-1,3613,3039,12.747388400936268,-31.9289876930628,14.98,47.92,NA,Terrg 21-42.xlsx,MR,H.cya,1,MR-fi-H.cya-1,2020-05-20,105,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-M.sal-1,4059,3507,12.165122209353177,-33.70810762276626,13.71,45.2,NA,Terrg 21-42.xlsx,MR,M.sal,1,MR-fi-M.sal-1,2020-05-20,79,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-M.sal-2,3535,3070,11.906225304099104,-33.91783711419191,14.16,46.48,NA,Terrg 21-42.xlsx,MR,M.sal,2,MR-fi-M.sal-2,2020-05-20,75,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-M.sal-3,3256,3426,12.512668638585298,-33.44927073822631,13.34,43.45,NA,Terrg 21-42.xlsx,MR,M.sal,3,MR-fi-M.sal-3,2020-05-20,66,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-M.sal-4,3364,3565,11.899173637419032,-33.354125164067355,14.14,46.89,NA,Terrg 21-42.xlsx,MR,M.sal,4,MR-fi-M.sal-4,2020-05-20,50,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-P.lat-1,3663,3903,8.735997440929578,-26.201837971107665,14.08,46.87,NA,Terrg 21-42.xlsx,MR,P.lat,1,MR-fi-P.lat-1,2020-05-20,39,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-P.lat-2,3450,3646,10.070777205371785,-27.63516000763127,13.85,45.94,NA,Terrg 21-42.xlsx,MR,P.lat,2,MR-fi-P.lat-2,2020-05-20,33,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-P.lat-3,3583,3105,16.15032126454817,-23.220609980793757,14.39,47.63,NA,Terrg 21-42.xlsx,MR,P.lat,3,MR-fi-P.lat-3,2020-05-20,61,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,MR-fi-P.for-1,3900,3447,9.301138156289635,-26.411567462533316,12.98,44.19,NA,Terrg 21-42.xlsx,MR,P.for,1,MR-fi-P.for-1,2020-05-20,40,395-480
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,PLC-fi-I.pun-1,4308,3505,15.811841263904713,-22.970980732462735,15.29,47.45,NA,Terrg 21-42.xlsx,PLC,I.pun,1,PLC-fi-I.pun-1,2020-05-20,110,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,PLC-fi-L.ocu-1,3803,3684,16.574428646306785,-24.29688034654881,13.93,51.89,NA,Terrg 21-42.xlsx,PLC,L.ocu,1,PLC-fi-L.ocu-1,2020-05-20,480,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,PLC-fi-L.ocu-2,4520,4724,18.815851269615397,-22.8584429565758,14.84,48.79,NA,Terrg 21-42.xlsx,PLC,L.ocu,2,PLC-fi-L.ocu-2,2020-05-20,480,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,PLC-fi-A.nat-1,4075,3435,15.815870787721897,-22.02668648570236,14.18,45.99,NA,Terrg 21-42.xlsx,PLC,A.nat,1,PLC-fi-A.nat-1,2020-05-20,142,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,PLC-fi-A.nat-2,3525,2999,15.81284864485901,-24.032928108559453,14.22,45.67,NA,Terrg 21-42.xlsx,PLC,A.nat,2,PLC-fi-A.nat-2,2020-05-20,136,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,PLC-fi-A.nat-3,3722,3204,15.250730072361838,-24.902538194958503,14.5,47.34,NA,Terrg 21-42.xlsx,PLC,A.nat,3,PLC-fi-A.nat-3,2020-05-20,53,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,PLC-fi-A.nat-4,3925,3460,15.421984834592159,-24.372587577600022,13.99,46.89,NA,Terrg 21-42.xlsx,PLC,A.nat,4,PLC-fi-A.nat-4,2020-05-20,41,NA
